ID,Lineitemid,Originalamount,Currentamount,Initialamount,Isinitiallocked,Isapprovedlocked,Approwversion,Changeuser,Changejob,Changetime
8180,8180,0,0,0,True,True,7485791802,swhelchel,Setup Worksheets,2023-05-04 11:19:16.060,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8181,8181,0,0,0,True,True,7485791803,swhelchel,Setup Worksheets,2023-05-04 11:19:16.170,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8182,8182,0,0,0,True,True,7485791804,swhelchel,Setup Worksheets,2023-05-04 11:19:16.280,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8183,8183,0,0,0,True,True,7485791805,swhelchel,Setup Worksheets,2023-05-04 11:19:16.390,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8184,8184,0,0,0,True,True,7485791806,swhelchel,Setup Worksheets,2023-05-04 11:19:16.500,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8185,8185,0,0,0,True,True,7485791807,swhelchel,Setup Worksheets,2023-05-04 11:19:16.610,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8186,8186,0,0,0,True,True,7485791808,swhelchel,Setup Worksheets,2023-05-04 11:19:16.720,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8187,8187,0,0,0,True,True,7485791809,swhelchel,Setup Worksheets,2023-05-04 11:19:16.826,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8188,8188,0,0,0,True,True,7485791810,swhelchel,Setup Worksheets,2023-05-04 11:19:16.936,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8189,8189,0,0,0,True,True,7485791811,swhelchel,Setup Worksheets,2023-05-04 11:19:17.046,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8190,8190,0,0,0,True,True,7485791812,swhelchel,Setup Worksheets,2023-05-04 11:19:17.140,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8191,8191,0,0,0,True,True,7485791813,swhelchel,Setup Worksheets,2023-05-04 11:19:17.266,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8192,8192,0,0,0,True,True,7485791814,swhelchel,Setup Worksheets,2023-05-04 11:19:17.376,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8193,8193,0,0,0,True,True,7485791815,swhelchel,Setup Worksheets,2023-05-04 11:19:17.470,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8194,8194,0,0,0,True,True,7485791816,swhelchel,Setup Worksheets,2023-05-04 11:19:17.580,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8195,8195,0,0,0,True,True,7485791817,swhelchel,Setup Worksheets,2023-05-04 11:19:17.690,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8196,8196,0,0,0,True,True,7485791818,swhelchel,Setup Worksheets,2023-05-04 11:19:17.796,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8197,8197,0,0,0,True,True,7485791819,swhelchel,Setup Worksheets,2023-05-04 11:19:17.923,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8199,8199,0,0,0,True,True,7485791821,swhelchel,Setup Worksheets,2023-05-04 11:19:18.143,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8200,8200,0,0,0,True,True,7485791822,swhelchel,Setup Worksheets,2023-05-04 11:19:18.266,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8204,8204,0,0,0,True,True,7485791826,swhelchel,Setup Worksheets,2023-05-04 11:19:18.720,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8205,8205,0,0,0,True,True,7485791827,swhelchel,Setup Worksheets,2023-05-04 11:19:18.830,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8206,8206,0,0,0,True,True,7485791828,swhelchel,Setup Worksheets,2023-05-04 11:19:18.940,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8207,8207,0,0,0,True,True,7485791829,swhelchel,Setup Worksheets,2023-05-04 11:19:19.066,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8208,8208,0,0,0,True,True,7485791830,swhelchel,Setup Worksheets,2023-05-04 11:19:19.176,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8209,8209,0,0,0,True,True,7485791831,swhelchel,Setup Worksheets,2023-05-04 11:19:19.270,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
